,squadra,esito
0,Sassuolo,pareggio
1,Cagliari,vittoria
2,Benevento,sconfitta
3,Parma,pareggio
4,Lazio,pareggio
5,Atalanta,pareggio
6,Genoa,sconfitta
7,Torino,pareggio
8,Bologna,sconfitta
9,Milan,pareggio
10,Udinese,pareggio
11,Sampdoria,sconfitta
12,Spezia,vittoria
13,Fiorentina,pareggio
14,Juventus,pareggio
15,Inter,pareggio
16,Roma,vittoria
17,Crotone,pareggio
18,Napoli,vittoria
19,Verona,pareggio
