,squadra,esito
0,Spezia,pareggio
1,Bologna,vittoria
2,Verona,pareggio
3,Sampdoria,sconfitta
4,Crotone,sconfitta
5,Udinese,vittoria
6,Inter,vittoria
7,Napoli,vittoria
8,Roma,sconfitta
9,Torino,vittoria
10,Parma,pareggio
11,Lazio,sconfitta
12,Juventus,pareggio
13,Atalanta,vittoria
14,Cagliari,vittoria
15,Fiorentina,sconfitta
16,Genoa,sconfitta
17,Benevento,sconfitta
18,Milan,vittoria
19,Sassuolo,sconfitta
