,squadra,esito
0,Napoli,vittoria
1,Inter,sconfitta
2,Sampdoria,vittoria
3,Crotone,pareggio
4,Bologna,sconfitta
5,Spezia,pareggio
6,Torino,sconfitta
7,Udinese,vittoria
8,Roma,vittoria
9,Verona,pareggio
10,Atalanta,sconfitta
11,Milan,vittoria
12,Lazio,sconfitta
13,Juventus,pareggio
14,Sassuolo,vittoria
15,Fiorentina,pareggio
16,Cagliari,vittoria
17,Parma,sconfitta
18,Benevento,sconfitta
19,Genoa,pareggio
