,squadra,esito
0,Spezia,vittoria
1,Parma,sconfitta
2,Udinese,sconfitta
3,Inter,vittoria
4,Juventus,vittoria
5,Verona,sconfitta
6,Sampdoria,sconfitta
7,Roma,vittoria
8,Fiorentina,sconfitta
9,Benevento,sconfitta
10,Crotone,sconfitta
11,Milan,vittoria
12,Torino,vittoria
13,Cagliari,sconfitta
14,Genoa,sconfitta
15,Lazio,vittoria
16,Napoli,vittoria
17,Bologna,sconfitta
18,Atalanta,vittoria
19,Sassuolo,vittoria
