Partita,0,1,2,3,4
Genoa-Lazio,0.3543689904974422,0.40259020047464844,0.18905203236038948,0.04316349623150938,0.010825280436010463
Cagliari-Juventus,0.16041956398084378,0.36985577873085346,0.3687905125468961,0.08614194492907945,0.014792199812327211
Empoli-Napoli,0.3590339628239076,0.2590729785752635,0.1779030050287335,0.06269457009518477,0.14129548347691065
Verona-Udinese,0.29797159666094625,0.4679791370493105,0.19234547134521657,0.03081617652727622,0.010887618417250425
Sassuolo-Lecce,0.35839752298631966,0.3730643094366965,0.20602370248024443,0.044595636219780944,0.017918828876958438
Torino-Frosinone,0.7262524619318547,0.14999380472964297,0.08940399791044139,0.02826324482801051,0.006086490600050508
Salernitana-Fiorentina,0.17743269930994407,0.26849483903267557,0.2580643282962433,0.154616537623171,0.14139159573796597
Monza-Atalanta,0.40722565504709507,0.21320067593759168,0.19109644114188895,0.08803393178430269,0.10044329608912167
Roma-Bologna,0.2981077562635559,0.3972745991472578,0.25794560606090366,0.03760907580007809,0.009062962728204378
Milan-Inter,0.2931329367878744,0.16036070834081403,0.20471813289617832,0.1401309580026752,0.20165726397245806
