,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.8235294117647058,0.9991083368712844,1.2058823529411764,1.0380462932605037
Sampdoria,1.3235294117647058,0.9760957552162381,1.3823529411764706,0.8881272732418118
Genoa,1.1764705882352942,0.9991083368712844,1.5294117647058822,1.3081398803354574
Parma,1.0588235294117647,1.0132807942097977,2.088235294117647,1.1900508534798386
Fiorentina,1.3235294117647058,1.1473444500181809,1.6764705882352942,1.3193338134187067
Lazio,1.7647058823529411,1.1562432251572008,1.4411764705882353,1.3967749969686827
Crotone,1.2352941176470589,1.3040455357687049,2.5,1.3762047064079508
Spezia,1.2647058823529411,0.9312365038082193,1.8529411764705883,1.2584828032722208
Verona,1.2058823529411764,0.9779202348554561,1.2352941176470589,0.8896313001841717
Juventus,1.9705882352941178,1.2181778274338018,0.9117647058823529,0.6682245611851774
Udinese,1.1470588235294117,1.076817784905823,1.3529411764705883,1.0410470527944005
Atalanta,2.323529411764706,1.6090763063679716,1.1764705882352942,1.0580309967188228
Inter,2.176470588235294,1.3135791548583702,0.8529411764705882,0.857492925712544
Torino,1.3823529411764706,1.0448925095464314,1.6470588235294117,1.323044078176753
Cagliari,1.1764705882352942,1.1407224780094443,1.6764705882352942,1.1734587114992938
Bologna,1.3823529411764706,1.2556467820827335,1.6470588235294117,1.2764143181531822
Roma,1.7058823529411764,1.4674118994711223,1.5588235294117647,1.2356123857886987
Benevento,1.088235294117647,0.9000891221470719,2.0,1.6143297699232972
Napoli,2.176470588235294,1.6043612574988466,1.1176470588235294,1.1485090699593827
Sassuolo,1.6470588235294117,1.1516089651249461,1.5,1.1870513506545997
