,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.875,0.9755064854862865,1.1875,0.9979818344716921
Sampdoria,1.34375,0.970845158910856,1.4375,0.87758833761769
Genoa,1.09375,0.9625026183458311,1.5,1.2443420336765103
Parma,1.03125,0.9666828882584055,2.0625,1.1622419935679933
Fiorentina,1.28125,1.1425600852415145,1.65625,1.334634781503914
Lazio,1.65625,1.0957211500695228,1.4375,1.3897667476606375
Crotone,1.1875,1.2296734420949118,2.5,1.4142135623730951
Spezia,1.3125,0.9310937030562325,1.875,1.2889105176778741
Verona,1.25,0.9837387536759294,1.25,0.915810939779251
Juventus,2.0,1.2443420336765103,0.90625,0.6890561567076912
Udinese,1.0625,0.981687158630159,1.3125,1.0606601717798212
Atalanta,2.28125,1.5705839267507298,1.1875,1.0906494070196242
Inter,2.1875,1.3781123134153823,0.90625,0.856074122506811
Torino,1.4375,1.0453429750487975,1.6875,1.3304740847993173
Cagliari,1.125,1.128801819801464,1.6875,1.20315445607008
Bologna,1.375,1.237844119635477,1.5,1.1359236684941296
Roma,1.75,1.481063262354709,1.5,1.2443420336765103
Benevento,1.09375,0.8929608234732722,1.9375,1.6251550794487475
Napoli,2.21875,1.6408961949436793,1.15625,1.1670026397957816
Sassuolo,1.6875,1.1760376338064324,1.5625,1.189673308368798
