,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.8571428571428572,1.0041928905068676,1.1714285714285715,1.0427823157223146
Sampdoria,1.3142857142857143,0.9631879839558707,1.4857142857142858,1.0674716850199486
Genoa,1.1714285714285715,0.9847577870520566,1.542857142857143,1.2912114043627025
Parma,1.0857142857142856,1.0108653419203757,2.1714285714285713,1.2715371495513121
Fiorentina,1.2571428571428571,1.1204740893362726,1.542857142857143,1.335991747571755
Lazio,1.7142857142857142,1.1775205398840138,1.457142857142857,1.3793190379326175
Crotone,1.2,1.3015827469119368,2.5714285714285716,1.4201432049934524
Spezia,1.2571428571428571,0.9185300642829263,1.9142857142857144,1.291862052629928
Verona,1.2,0.9640600420647474,1.2285714285714286,0.87735277919413
Juventus,1.9142857142857144,1.2454960875898733,0.9714285714285714,0.7469827262241819
Udinese,1.1428571428571428,1.0611552290631505,1.3428571428571427,1.027356892649263
Atalanta,2.4,1.6485287558376194,1.1714285714285715,1.0706159383247378
Inter,2.2285714285714286,1.4159950624231437,0.8571428571428571,0.8451542547285165
Torino,1.3714285714285714,1.0314385809239865,1.6285714285714286,1.3080230769171846
Cagliari,1.2285714285714286,1.1653253594071102,1.6571428571428573,1.1617141782438454
Bologna,1.2857142857142858,1.226459000811796,1.542857142857143,1.2682284342122823
Roma,1.8,1.549193338482967,1.5142857142857142,1.245496087589873
Benevento,1.0857142857142856,0.8868791472623198,2.0285714285714285,1.599369623719705
Napoli,2.2285714285714286,1.610365583004173,1.1142857142857143,1.1316679145878277
Sassuolo,1.6571428571428573,1.1361145639947619,1.4857142857142858,1.1725143564009726
