,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.8518518518518519,0.988538303359044,1.1481481481481481,1.0635102872347455
Sampdoria,1.3703703703703705,0.9666814027759791,1.5555555555555556,0.8473185457363236
Genoa,1.037037037037037,1.018350154434631,1.4444444444444444,1.310705427603288
Parma,0.9259259259259259,0.9577989963342608,1.9259259259259258,1.1742731279039724
Fiorentina,1.2222222222222223,1.219499687240422,1.5555555555555556,1.3681355458414461
Lazio,1.5555555555555556,0.9740215340114146,1.3703703703703705,1.2449327491304703
Crotone,1.1111111111111112,1.2506408613597129,2.4814814814814814,1.4772732253500644
Spezia,1.2592592592592593,0.9443187447773617,1.8518518518518519,1.321528942717013
Verona,1.3333333333333333,0.9999999999999999,1.1851851851851851,0.878680699731007
Juventus,2.074074074074074,1.2065821380413586,0.8518518518518519,0.7181013268818791
Udinese,1.1111111111111112,0.9740215340114142,1.2962962962962963,1.1029615662044698
Atalanta,2.3333333333333335,1.6641005886756874,1.2222222222222223,1.1208970766356097
Inter,2.3703703703703702,1.4182369376786137,0.9629629629629629,0.8979241650984823
Torino,1.4444444444444444,1.0500305245868347,1.8148148148148149,1.387777332977422
Cagliari,1.1111111111111112,1.0500305245868342,1.7037037037037037,1.2345916426966954
Bologna,1.3333333333333333,1.143543749793731,1.5555555555555556,1.219499687240422
Roma,1.8888888888888888,1.5525000516123697,1.4814814814814814,1.2821367492879392
Benevento,1.0,0.8320502943378437,1.9259259259259258,1.6154524473616083
Napoli,2.111111111111111,1.6486202467362574,1.1481481481481481,1.166971877049041
Sassuolo,1.6666666666666667,1.2403473458920844,1.6296296296296295,1.2449327491304703
