,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.8620689655172413,0.9900987660342088,1.1724137931034482,1.0374751465953078
Sampdoria,1.3448275862068966,0.9364012444675591,1.4827586206896552,0.8709883407113855
Genoa,1.0689655172413792,0.9975339050005346,1.4137931034482758,1.2682170099144912
Parma,0.9655172413793104,0.9442592947721228,1.9310344827586208,1.1317191247566247
Fiorentina,1.2413793103448276,1.1848801149059374,1.5862068965517242,1.3500592944467913
Lazio,1.5517241379310345,0.9481638984506437,1.3103448275862069,1.2277577784569629
Crotone,1.206896551724138,1.264326764522402,2.5517241379310347,1.4537195371222187
Spezia,1.2758620689655173,0.9218208581830208,1.8275862068965518,1.2836600995713499
Verona,1.3103448275862069,1.0036877814149059,1.1724137931034482,0.8891796185747117
Juventus,2.0,1.224744871391589,0.896551724137931,0.7243138421098422
Udinese,1.103448275862069,0.9763206289141647,1.3448275862068966,1.1108510916334604
Atalanta,2.3448275862068964,1.6096996629576923,1.206896551724138,1.1141720290623114
Inter,2.310344827586207,1.3913880088361426,0.9310344827586207,0.8836221915162051
Torino,1.4137931034482758,1.0527936095153945,1.793103448275862,1.3464055413482967
Cagliari,1.0689655172413792,1.0327160611969715,1.7241379310344827,1.1921334933680259
Bologna,1.3448275862068966,1.1733913629477564,1.5517241379310345,1.182799551202622
Roma,1.8275862068965518,1.5369023929701076,1.5172413793103448,1.2427127485342129
Benevento,1.0344827586206897,0.8230066229854001,1.8620689655172413,1.5974116995724787
Napoli,2.1724137931034484,1.6272010481902741,1.1724137931034482,1.197287574873227
Sassuolo,1.6551724137931034,1.2034433356286312,1.6551724137931034,1.2034433356286314
