,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.0526315789473686,0.7050361858740393,1.1578947368421053,1.1186876187319201
Sampdoria,1.5789473684210527,0.9612370197756297,1.5263157894736843,0.9048278567177281
Genoa,1.0,1.0,1.5789473684210527,1.4265650070355171
Parma,0.7368421052631579,0.8719139396343281,1.894736842105263,1.2864566686188532
Fiorentina,1.0526315789473684,1.0787690624311024,1.5789473684210527,1.5389675281277309
Lazio,1.6842105263157894,0.88522637273985,1.368421052631579,1.2565617248750864
Crotone,1.1578947368421053,1.2139539573337679,2.263157894736842,1.5931138364556476
Spezia,1.368421052631579,0.9551338658818385,1.894736842105263,1.4100723717480785
Verona,1.3157894736842106,1.0029197142425579,0.9473684210526315,0.7050361858740394
Juventus,2.0526315789473686,1.2681431837544703,1.0,0.7453559924999299
Udinese,1.0526315789473684,1.0787690624311024,1.4736842105263157,1.0733344230135038
Atalanta,2.3157894736842106,1.7013926184468016,1.2105263157894737,1.0841764600337105
Inter,2.3684210526315788,1.5351629054269225,1.2105263157894737,0.917662935482247
Torino,1.4736842105263157,1.0202625507753482,1.9473684210526316,1.35292621998583
Cagliari,1.2105263157894737,1.134261745631201,1.9473684210526316,1.2681431837544703
Bologna,1.263157894736842,1.1945294407402947,1.736842105263158,1.2841817655680772
Roma,2.1578947368421053,1.6077298658784152,1.6842105263157894,1.3764944032233708
Benevento,1.2105263157894737,0.8549819600709617,1.894736842105263,1.6962290477574484
Napoli,2.210526315789474,1.9025990226360552,1.105263157894737,0.9941348467724344
Sassuolo,1.6842105263157894,1.3355245153100535,1.5263157894736843,1.3891812557774845
