,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,2.176470588235294,0.5285941398709243,1.1176470588235294,1.0537049480984033
Sampdoria,1.5294117647058822,1.007326105267277,1.6470588235294117,0.8617697249402124
Genoa,1.0588235294117647,1.0289915108550531,1.7647058823529411,1.3932610920384718
Parma,0.7647058823529411,0.9034248560828043,1.9411764705882353,1.344925101785138
Fiorentina,1.0588235294117647,1.0880365478290537,1.3529411764705883,1.1694644324747672
Lazio,1.588235294117647,0.8702602720890288,1.4705882352941178,1.280510008689093
Crotone,1.0,1.0606601717798212,2.3529411764705883,1.656093916063799
Spezia,1.3529411764705883,0.8617697249402123,1.8823529411764706,1.3173056280328643
Verona,1.2941176470588236,0.919558717697852,0.9411764705882353,0.747545001596402
Juventus,2.176470588235294,1.2366938848016844,1.0,0.7071067811865476
Udinese,1.1176470588235294,1.1114378604524224,1.5294117647058822,1.0675700831106785
Atalanta,2.411764705882353,1.6977493752543307,1.3529411764705883,1.0571882797418486
Inter,2.5294117647058822,1.5048939771136507,1.3529411764705883,0.8617697249402124
Torino,1.5294117647058822,1.007326105267277,2.0588235294117645,1.344925101785138
Cagliari,1.3529411764705883,1.1147408034263075,2.0,1.3228756555322954
Bologna,1.3529411764705883,1.2217393579743308,1.8235294117647058,1.2862393885688164
Roma,2.176470588235294,1.550616575658174,1.5294117647058822,1.3746657347707991
Benevento,1.1764705882352942,0.8828430011649198,1.7647058823529411,1.7149858514250884
Napoli,2.0588235294117645,1.7489492643904123,1.0588235294117647,0.8993461677306268
Sassuolo,1.7647058823529411,1.3932610920384718,1.5294117647058822,1.4627733530362594
