Partita,0,1,2,3,4
Empoli-Udinese,0.49484578526370365,0.27706816292019354,0.16595328403428583,0.04333087886186356,0.01880188891995355
Lecce-Sassuolo,0.46045901074732654,0.24780966764808407,0.17432931320470094,0.0619510374595538,0.05545097094033471
Inter-Bologna,0.802370125814591,0.10682554658787369,0.0722346476681213,0.01272450223038929,0.005845177699024707
Juventus-Torino,0.8062639414404605,0.14301182851177419,0.026692152967941578,0.01946415376718825,0.0045679233126354425
Genoa-Milan,0.10387844749353559,0.3647263880150344,0.24023818417136106,0.08122271380910132,0.20993426651096764
Monza-Salernitana,0.5684033547264279,0.30362646087127626,0.10951836225934837,0.013651459110576135,0.004800363032371271
Frosinone-Verona,0.249149274853576,0.5888987297962271,0.1275563788584657,0.02264713502702709,0.01174848146470405
Lazio-Atalanta,0.11590694858580963,0.46344743170781494,0.36667909735026766,0.0435678782686872,0.010398644087420375
Cagliari-Roma,0.05955365697409795,0.02992697558680903,0.046772343962767284,0.10572687849781702,0.7580201449785087
Napoli-Fiorentina,0.17295500675611694,0.4688905076366855,0.1891328728631399,0.13071286541864321,0.038308747325414574
