,squadra,esito
0,Bologna,vittoria
1,Milan,vittoria
2,Juventus,vittoria
3,Lazio,pareggio
4,Atalanta,sconfitta
5,Cagliari,sconfitta
6,Genoa,vittoria
7,Lecce,sconfitta
8,Sassuolo,vittoria
9,Udinese,sconfitta
10,Spal,sconfitta
11,Brescia,sconfitta
12,Napoli,sconfitta
13,Roma,pareggio
14,Torino,vittoria
15,Inter,vittoria
16,Fiorentina,sconfitta
17,Verona,vittoria
18,Sampdoria,sconfitta
19,Parma,vittoria
