,squadra,esito
0,Juventus,vittoria
1,Sassuolo,vittoria
2,Lazio,sconfitta
3,Inter,sconfitta
4,Cagliari,sconfitta
5,Parma,sconfitta
6,Udinese,pareggio
7,Brescia,vittoria
8,Sampdoria,vittoria
9,Napoli,vittoria
10,Torino,sconfitta
11,Lecce,sconfitta
12,Milan,vittoria
13,Bologna,vittoria
14,Atalanta,vittoria
15,Fiorentina,vittoria
16,Genoa,pareggio
17,Verona,sconfitta
18,Spal,sconfitta
19,Roma,sconfitta
