,squadra,esito
0,Parma,sconfitta
1,Inter,vittoria
2,Lazio,vittoria
3,Sassuolo,vittoria
4,Udinese,sconfitta
5,Sampdoria,sconfitta
6,Verona,vittoria
7,Fiorentina,vittoria
8,Cagliari,vittoria
9,Torino,sconfitta
10,Atalanta,vittoria
11,Napoli,sconfitta
12,Brescia,sconfitta
13,Genoa,sconfitta
14,Lecce,vittoria
15,Milan,vittoria
16,Spal,sconfitta
17,Bologna,sconfitta
18,Juventus,sconfitta
19,Roma,vittoria
