,squadra,esito
0,Verona,pareggio
1,Cagliari,pareggio
2,Milan,vittoria
3,Parma,sconfitta
4,Genoa,vittoria
5,Brescia,vittoria
6,Fiorentina,vittoria
7,Napoli,vittoria
8,Roma,pareggio
9,Juventus,vittoria
10,Atalanta,pareggio
11,Sassuolo,pareggio
12,Bologna,sconfitta
13,Sampdoria,vittoria
14,Lecce,sconfitta
15,Spal,sconfitta
16,Torino,sconfitta
17,Udinese,sconfitta
18,Inter,pareggio
19,Lazio,sconfitta
