,squadra,esito
0,Milan,pareggio
1,Brescia,sconfitta
2,Genoa,sconfitta
3,Napoli,vittoria
4,Bologna,vittoria
5,Roma,vittoria
6,Verona,sconfitta
7,Spal,pareggio
8,Cagliari,sconfitta
9,Juventus,vittoria
10,Atalanta,pareggio
11,Parma,vittoria
12,Inter,vittoria
13,Sassuolo,sconfitta
14,Lecce,sconfitta
15,Fiorentina,sconfitta
16,Lazio,vittoria
17,Torino,pareggio
18,Udinese,vittoria
19,Sampdoria,sconfitta
