,squadra,esito
0,Lecce,vittoria
1,Bologna,sconfitta
2,Atalanta,vittoria
3,Udinese,pareggio
4,Juventus,vittoria
5,Sampdoria,sconfitta
6,Sassuolo,sconfitta
7,Cagliari,sconfitta
8,Lazio,vittoria
9,Milan,vittoria
10,Spal,sconfitta
11,Genoa,vittoria
12,Roma,sconfitta
13,Verona,pareggio
14,Brescia,sconfitta
15,Fiorentina,vittoria
16,Parma,vittoria
17,Napoli,vittoria
18,Inter,sconfitta
19,Torino,sconfitta
