,squadra,esito
0,Lazio,pareggio
1,Napoli,vittoria
2,Juventus,vittoria
3,Sassuolo,sconfitta
4,Cagliari,vittoria
5,Sampdoria,pareggio
6,Udinese,vittoria
7,Parma,vittoria
8,Milan,pareggio
9,Brescia,pareggio
10,Atalanta,pareggio
11,Verona,sconfitta
12,Bologna,sconfitta
13,Inter,vittoria
14,Spal,sconfitta
15,Roma,pareggio
16,Torino,sconfitta
17,Genoa,sconfitta
18,Lecce,pareggio
19,Fiorentina,pareggio
