,squadra,esito
0,Cagliari,vittoria
1,Udinese,sconfitta
2,Juventus,vittoria
3,Milan,sconfitta
4,Sassuolo,vittoria
5,Bologna,sconfitta
6,Lecce,sconfitta
7,Sampdoria,vittoria
8,Atalanta,pareggio
9,Lazio,vittoria
10,Genoa,sconfitta
11,Brescia,vittoria
12,Verona,sconfitta
13,Inter,vittoria
14,Spal,sconfitta
15,Roma,vittoria
16,Napoli,vittoria
17,Torino,sconfitta
18,Fiorentina,pareggio
19,Parma,sconfitta
