,squadra,esito
0,Juventus,vittoria
1,Sampdoria,sconfitta
2,Sassuolo,sconfitta
3,Napoli,vittoria
4,Lazio,vittoria
5,Lecce,sconfitta
6,Udinese,vittoria
7,Cagliari,pareggio
8,Milan,sconfitta
9,Parma,vittoria
10,Spal,sconfitta
11,Inter,vittoria
12,Atalanta,vittoria
13,Brescia,sconfitta
14,Genoa,sconfitta
15,Roma,vittoria
16,Bologna,sconfitta
17,Verona,pareggio
18,Fiorentina,vittoria
19,Torino,sconfitta
