,squadra,esito
0,Roma,sconfitta
1,Fiorentina,sconfitta
2,Torino,sconfitta
3,Verona,vittoria
4,Spal,sconfitta
5,Genoa,vittoria
6,Napoli,sconfitta
7,Brescia,pareggio
8,Parma,sconfitta
9,Inter,vittoria
10,Bologna,vittoria
11,Atalanta,vittoria
12,Sampdoria,vittoria
13,Juventus,sconfitta
14,Sassuolo,vittoria
15,Cagliari,sconfitta
16,Lecce,vittoria
17,Udinese,pareggio
18,Lazio,vittoria
19,Milan,sconfitta
