,squadra,esito
0,Cagliari,sconfitta
1,Lazio,vittoria
2,Inter,pareggio
3,Udinese,vittoria
4,Fiorentina,vittoria
5,Sampdoria,vittoria
6,Torino,vittoria
7,Verona,vittoria
8,Roma,sconfitta
9,Parma,vittoria
10,Milan,vittoria
11,Napoli,sconfitta
12,Atalanta,pareggio
13,Sassuolo,sconfitta
14,Spal,sconfitta
15,Brescia,sconfitta
16,Bologna,sconfitta
17,Genoa,sconfitta
18,Juventus,vittoria
19,Lecce,sconfitta
