,squadra,esito
0,Sassuolo,vittoria
1,Brescia,sconfitta
2,Inter,vittoria
3,Napoli,pareggio
4,Cagliari,vittoria
5,Lazio,vittoria
6,Sampdoria,pareggio
7,Udinese,pareggio
8,Parma,vittoria
9,Juventus,vittoria
10,Bologna,sconfitta
11,Torino,vittoria
12,Verona,sconfitta
13,Genoa,pareggio
14,Fiorentina,sconfitta
15,Lecce,sconfitta
16,Atalanta,pareggio
17,Spal,pareggio
18,Roma,sconfitta
19,Milan,sconfitta
