,squadra,esito
0,Atalanta,sconfitta
1,Milan,pareggio
2,Torino,sconfitta
3,Bologna,pareggio
4,Verona,vittoria
5,Roma,vittoria
6,Sassuolo,sconfitta
7,Sampdoria,vittoria
8,Lecce,pareggio
9,Spal,pareggio
10,Juventus,vittoria
11,Napoli,pareggio
12,Inter,vittoria
13,Parma,pareggio
14,Fiorentina,sconfitta
15,Brescia,sconfitta
16,Lazio,vittoria
17,Udinese,sconfitta
18,Cagliari,pareggio
19,Genoa,pareggio
