,squadra,esito
0,Parma,sconfitta
1,Brescia,sconfitta
2,Napoli,pareggio
3,Cagliari,vittoria
4,Juventus,vittoria
5,Lazio,vittoria
6,Sampdoria,pareggio
7,Sassuolo,sconfitta
8,Udinese,sconfitta
9,Milan,vittoria
10,Verona,vittoria
11,Inter,vittoria
12,Atalanta,pareggio
13,Bologna,sconfitta
14,Genoa,sconfitta
15,Torino,sconfitta
16,Lecce,pareggio
17,Fiorentina,vittoria
18,Roma,vittoria
19,Spal,sconfitta
