,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6842105263157894,1.2325596999497657,1.131578947368421,1.1430412877454401
Sampdoria,0.631578947368421,0.819395051459074,1.868421052631579,1.234001459361767
Lecce,0.868421052631579,0.7770718646226042,1.2105263157894737,0.7409962153618967
Monza,1.263157894736842,0.9496574211991875,1.368421052631579,1.239464850336823
Fiorentina,1.394736842105263,1.1517195999827181,1.131578947368421,1.0441873248007454
Lazio,1.5789473684210527,1.199810321661662,0.7894736842105263,1.0176256078082648
Salernitana,1.263157894736842,1.1073272063681154,1.631578947368421,1.496320760372985
Spezia,0.8157894736842105,0.8654092347958772,1.631578947368421,1.0506382264071923
Verona,0.8157894736842105,0.6918546620495633,1.5526315789473684,1.3089580841275419
Juventus,1.4736842105263157,1.2021791498743448,0.868421052631579,1.211901624577225
Udinese,1.236842105263158,1.1012084400555153,1.263157894736842,1.082644672969373
Atalanta,1.736842105263158,1.5541437292452085,1.263157894736842,0.9207579288741623
Inter,1.868421052631579,1.5276028320600161,1.105263157894737,1.0342636415477418
Torino,1.105263157894737,0.8633521621582191,1.0789473684210527,1.0496222987951538
Cremonese,0.9473684210526315,0.868280949084676,1.8157894736842106,1.2488970952327487
Bologna,1.394736842105263,1.0790254282556044,1.2894736842105263,1.1603330075792686
Roma,1.3157894736842106,0.9330352433277149,1.0,1.065427207806866
Empoli,0.9736842105263158,0.914946228083648,1.2894736842105263,0.983867018503808
Napoli,2.026315789473684,1.3849937477712946,0.7368421052631579,0.8909214945945481
Sassuolo,1.236842105263158,1.2613637091766514,1.605263157894737,1.1749519526510037
