,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6296296296296295,1.0794638322992418,1.3333333333333333,1.2403473458920846
Sampdoria,0.5925925925925926,0.8439494725697221,1.6296296296296295,1.0794638322992418
Lecce,0.8888888888888888,0.8006407690254357,1.1851851851851851,0.6224663745652351
Monza,1.1851851851851851,0.962250448649376,1.3703703703703705,1.1815292615976114
Fiorentina,1.1851851851851851,1.0014234882650805,1.1481481481481481,1.0635102872347455
Lazio,1.5555555555555556,1.281025230440697,0.7037037037037037,0.9928519455361843
Salernitana,1.1481481481481481,1.133534421577168,1.7407407407407407,1.6777409856157226
Spezia,0.8518518518518519,0.9073928715621604,1.5925925925925926,0.9710921393049906
Verona,0.8148148148148148,0.6814598039411163,1.5185185185185186,1.1221672153735642
Juventus,1.6666666666666667,1.3008872711759816,0.8148148148148148,1.241495284449579
Udinese,1.3703703703703705,1.0794638322992418,1.1481481481481481,1.0635102872347455
Atalanta,1.6296296296296295,1.547905486782509,1.1481481481481481,0.988538303359044
Inter,1.7407407407407407,1.4030897935132192,1.1481481481481481,1.0635102872347457
Torino,1.0740740740740742,0.780824314226068,1.2222222222222223,1.1547005383792517
Cremonese,0.8148148148148148,0.8337605742398084,1.8148148148148149,1.110683678469362
Bologna,1.2222222222222223,0.8915558282417285,1.3333333333333333,1.2403473458920848
Roma,1.2962962962962963,0.9120903638942975,0.9629629629629629,1.0912759462588695
Empoli,0.8888888888888888,0.6979824404521128,1.3333333333333333,1.0377490433255414
Napoli,2.3703703703703702,1.3908533116302868,0.5925925925925926,0.6938886664887107
Sassuolo,1.2962962962962963,1.4362026537637587,1.4814814814814814,1.1887411043223048
