,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6176470588235294,1.101368456838292,1.1470588235294117,1.1840442493056271
Sampdoria,0.5882352941176471,0.8208512602438096,1.7941176470588236,1.1749767699755491
Lecce,0.8235294117647058,0.7576114073608448,1.2058823529411764,0.6409941031594635
Monza,1.2352941176470589,0.9553302944424514,1.3235294117647058,1.120621803456216
Fiorentina,1.3235294117647058,1.1734587114992938,1.1764705882352942,1.0862944585258114
Lazio,1.5294117647058822,1.2366938848016849,0.7647058823529411,1.016793043195921
Salernitana,1.2352941176470589,1.1025816407458466,1.6470588235294117,1.5547064994606665
Spezia,0.8235294117647058,0.86936369051247,1.6470588235294117,0.9497161598676341
Verona,0.8235294117647058,0.7164977208318387,1.5,1.3314380468978917
Juventus,1.5294117647058822,1.2366938848016849,0.8235294117647058,1.1407224780094443
Udinese,1.3235294117647058,1.0932461597350347,1.2058823529411764,1.0948754395656124
Atalanta,1.6470588235294117,1.495090003192804,1.2058823529411764,0.9138467401745378
Inter,1.8235294117647058,1.5466599053266683,1.0294117647058822,0.9995542678628575
Torino,1.0588235294117647,0.7361314305651903,1.1470588235294117,1.0768177849058231
Cremonese,0.9117647058823529,0.8657680793384714,1.7352941176470589,1.1364171110412675
Bologna,1.2647058823529411,0.8637067238437098,1.2941176470588236,1.1941628680530643
Roma,1.3235294117647058,0.9445405564321193,0.9705882352941176,1.0867046131405875
Empoli,0.9117647058823529,0.7926804185731503,1.2941176470588236,1.0307223640730594
Napoli,2.0588235294117645,1.4129525602833974,0.6764705882352942,0.878034590168848
Sassuolo,1.2058823529411764,1.3206842066211506,1.4705882352941178,1.134454724650411
