,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.7272727272727273,1.162174406295953,1.3636363636363635,1.2552918289216957
Sampdoria,0.45454545454545453,0.6709817063202619,1.6363636363636365,1.0021621646864365
Lecce,1.0,0.7559289460184544,1.1363636363636365,0.6396021490668313
Monza,1.2727272727272727,0.9847319278346618,1.3636363636363635,1.2552918289216957
Fiorentina,1.0454545454545454,0.9989171626493849,1.3181818181818181,1.0861186305619106
Lazio,1.6818181818181819,1.3587937099944003,0.8636363636363636,1.0371873387954442
Salernitana,1.1363636363636365,1.1252705302431794,1.9090909090909092,1.7703669490247311
Spezia,0.8636363636363636,0.8888437939499212,1.6818181818181819,0.9945740239808646
Verona,0.9090909090909091,0.6837634587578275,1.5,1.1019463300386794
Juventus,1.5454545454545454,1.1843130509275843,0.7727272727272727,1.3068252399583533
Udinese,1.3636363636363635,1.0930714500000422,1.1363636363636365,1.0371873387954442
Atalanta,1.8636363636363635,1.582507189345124,1.0909090909090908,1.0192943828752512
Inter,1.8636363636363635,1.4241272864946195,1.1818181818181819,1.1396057645963793
Torino,1.0,0.7559289460184544,1.0454545454545454,0.8438727464026862
Cremonese,0.6818181818181818,0.7798878818298874,1.8181818181818181,1.1806521053804941
Bologna,1.2727272727272727,0.8827348295047496,1.4545454545454546,1.2993504870941053
Roma,1.3181818181818181,0.8937009000226522,0.8636363636363636,0.9408939288152438
Empoli,0.9545454545454546,0.7222499717168716,1.2727272727272727,1.1204513623586057
Napoli,2.4545454545454546,1.405000346628418,0.6818181818181818,0.7162311170195085
Sassuolo,1.1818181818181819,1.401915819643949,1.5,1.185226520443204
