,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6551724137931034,1.1733913629477566,1.2413793103448276,1.2437033527158519
Sampdoria,0.6206896551724138,0.8624629641509366,1.7241379310344827,1.098588436005103
Lecce,0.8620689655172413,0.7894002212817056,1.206896551724138,0.6198680933892068
Monza,1.1724137931034482,0.966176762785057,1.4137931034482758,1.1500696059465996
Fiorentina,1.1724137931034482,0.9661767627850569,1.103448275862069,1.0469284184224312
Lazio,1.5862068965517242,1.2397361867784136,0.6896551724137931,0.9674505626299489
Salernitana,1.1379310344827587,1.0929690209645366,1.6896551724137931,1.6279577099601563
Spezia,0.8620689655172413,0.8752198879234571,1.5517241379310345,0.948163898450644
Verona,0.8275862068965517,0.7105815283093028,1.4827586206896552,1.089583460881543
Juventus,1.6206896551724137,1.2653004471961895,0.8275862068965517,1.2267542982905686
Udinese,1.3448275862068966,1.0782214876149887,1.2413793103448276,1.0907131485472212
Atalanta,1.6206896551724137,1.5448946589943158,1.1724137931034482,0.966176762785057
Inter,1.6551724137931034,1.3958065274489033,1.1379310344827587,1.0255360246871068
Torino,1.0344827586206897,0.7784030640030015,1.206896551724138,1.1141720290623112
Cremonese,0.896551724137931,0.9001915504970078,1.8620689655172413,1.0929690209645364
Bologna,1.3103448275862069,0.9298021400838101,1.2413793103448276,1.2437033527158519
Roma,1.3448275862068966,0.9364012444675593,0.896551724137931,1.0805034404059362
Empoli,0.8620689655172413,0.6930335969507273,1.2413793103448276,1.0574623402207861
Napoli,2.2758620689655173,1.4115986814383272,0.7241379310344828,0.9218208581830207
Sassuolo,1.2758620689655173,1.3860671939014546,1.4827586206896552,1.153277616657734
