,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,1.6538461538461537,1.0933364602832085,1.2692307692307692,1.2184479408720688
Sampdoria,0.5,0.7071067811865476,1.6538461538461537,1.0933364602832085
Lecce,0.9230769230769231,0.7961445558729608,1.1923076923076923,0.6336706254344299
Monza,1.1923076923076923,0.9805806756909202,1.3846153846153846,1.2025613689761723
Fiorentina,1.1923076923076923,1.0205579167977004,1.1923076923076923,1.059027129746194
Lazio,1.5769230769230769,1.3014784492438412,0.7307692307692307,1.0023050357128735
Salernitana,1.1153846153846154,1.1428708790383304,1.7307692307692308,1.7101506906162933
Spezia,0.8846153846153846,0.9089300556994725,1.6153846153846154,0.9829312519977406
Verona,0.8076923076923077,0.6939297237750098,1.4615384615384615,1.1038394532093596
Juventus,1.6923076923076923,1.3196736193235286,0.8461538461538461,1.2551432648843779
Udinese,1.3076923076923077,1.0495420246652638,1.1538461538461537,1.0841515647660225
Atalanta,1.6153846153846154,1.5767542123469485,1.1538461538461537,1.0076629473115577
Inter,1.8076923076923077,1.3861956793824104,1.1538461538461537,1.0841515647660225
Torino,1.1153846153846154,0.7656068482934607,1.1153846153846154,1.0325472609783275
Cremonese,0.8076923076923077,0.8494342008292705,1.8461538461538463,1.120439474217423
Bologna,1.1923076923076923,0.8952868040680939,1.3076923076923077,1.2575923272422034
Roma,1.3461538461538463,0.8918433805240782,0.9615384615384616,1.1128618685450313
Empoli,0.8846153846153846,0.7114449002936531,1.3076923076923077,1.0495420246652638
Napoli,2.3076923076923075,1.3789628209413265,0.6153846153846154,0.6972473349922866
Sassuolo,1.3076923076923077,1.4633996246885066,1.5384615384615385,1.1740790171285485
