,squadra,esito
0,Empoli,pareggio
1,Spezia,vittoria
2,Juventus,vittoria
3,Cagliari,sconfitta
4,Venezia,vittoria
5,Sampdoria,sconfitta
6,Udinese,vittoria
7,Lazio,vittoria
8,Napoli,pareggio
9,Milan,pareggio
10,Genoa,pareggio
11,Torino,sconfitta
12,Fiorentina,sconfitta
13,Atalanta,vittoria
14,Roma,sconfitta
15,Bologna,vittoria
16,Sassuolo,sconfitta
17,Salernitana,sconfitta
18,Verona,pareggio
19,Inter,pareggio
