,squadra,esito
0,Milan,vittoria
1,Roma,sconfitta
2,Napoli,sconfitta
3,Bologna,sconfitta
4,Spezia,pareggio
5,Venezia,sconfitta
6,Sampdoria,sconfitta
7,Juventus,vittoria
8,Empoli,vittoria
9,Cagliari,pareggio
10,Salernitana,sconfitta
11,Inter,vittoria
12,Atalanta,vittoria
13,Fiorentina,vittoria
14,Sassuolo,pareggio
15,Verona,vittoria
16,Lazio,vittoria
17,Genoa,sconfitta
18,Udinese,sconfitta
19,Torino,pareggio
