,squadra,esito
0,Atalanta,pareggio
1,Verona,vittoria
2,Torino,vittoria
3,Inter,vittoria
4,Fiorentina,vittoria
5,Genoa,pareggio
6,Sassuolo,sconfitta
7,Salernitana,sconfitta
8,Roma,sconfitta
9,Bologna,vittoria
10,Lazio,pareggio
11,Juventus,sconfitta
12,Sampdoria,sconfitta
13,Udinese,sconfitta
14,Spezia,sconfitta
15,Venezia,pareggio
16,Empoli,vittoria
17,Napoli,vittoria
18,Milan,vittoria
19,Cagliari,sconfitta
