,squadra,esito
0,Inter,vittoria
1,Udinese,vittoria
2,Roma,vittoria
3,Cagliari,sconfitta
4,Genoa,pareggio
5,Bologna,pareggio
6,Fiorentina,pareggio
7,Venezia,sconfitta
8,Juventus,vittoria
9,Napoli,sconfitta
10,Salernitana,sconfitta
11,Sampdoria,sconfitta
12,Atalanta,sconfitta
13,Lazio,vittoria
14,Empoli,pareggio
15,Torino,pareggio
16,Verona,pareggio
17,Sassuolo,vittoria
18,Spezia,sconfitta
19,Milan,vittoria
