,squadra,esito
0,Verona,vittoria
1,Genoa,pareggio
2,Inter,vittoria
3,Lazio,pareggio
4,Cagliari,pareggio
5,Napoli,vittoria
6,Spezia,vittoria
7,Torino,pareggio
8,Empoli,sconfitta
9,Milan,pareggio
10,Bologna,sconfitta
11,Udinese,pareggio
12,Venezia,sconfitta
13,Atalanta,pareggio
14,Fiorentina,pareggio
15,Salernitana,sconfitta
16,Sampdoria,sconfitta
17,Sassuolo,pareggio
18,Roma,vittoria
19,Juventus,pareggio
