,squadra,esito
0,Sampdoria,sconfitta
1,Salernitana,sconfitta
2,Juventus,vittoria
3,Sassuolo,sconfitta
4,Venezia,pareggio
5,Roma,vittoria
6,Atalanta,pareggio
7,Bologna,sconfitta
8,Milan,sconfitta
9,Fiorentina,vittoria
10,Torino,vittoria
11,Lazio,vittoria
12,Udinese,sconfitta
13,Verona,vittoria
14,Empoli,pareggio
15,Cagliari,sconfitta
16,Inter,pareggio
17,Napoli,vittoria
18,Spezia,vittoria
19,Genoa,sconfitta
