,squadra,esito
0,Sassuolo,vittoria
1,Genoa,vittoria
2,Napoli,vittoria
3,Inter,pareggio
4,Cagliari,sconfitta
5,Venezia,sconfitta
6,Empoli,pareggio
7,Juventus,vittoria
8,Roma,vittoria
9,Bologna,sconfitta
10,Spezia,sconfitta
11,Torino,sconfitta
12,Udinese,sconfitta
13,Fiorentina,pareggio
14,Milan,vittoria
15,Sampdoria,vittoria
16,Verona,pareggio
17,Salernitana,sconfitta
18,Lazio,sconfitta
19,Atalanta,vittoria
