,squadra,esito
0,Empoli,pareggio
1,Inter,vittoria
2,Cagliari,sconfitta
3,Genoa,sconfitta
4,Napoli,sconfitta
5,Sassuolo,vittoria
6,Venezia,sconfitta
7,Roma,vittoria
8,Torino,pareggio
9,Bologna,vittoria
10,Spezia,pareggio
11,Verona,sconfitta
12,Juventus,vittoria
13,Lazio,vittoria
14,Fiorentina,vittoria
15,Atalanta,sconfitta
16,Udinese,vittoria
17,Salernitana,sconfitta
18,Milan,pareggio
19,Sampdoria,sconfitta
