,squadra,esito
0,Udinese,vittoria
1,Verona,sconfitta
2,Atalanta,pareggio
3,Lazio,vittoria
4,Fiorentina,vittoria
5,Juventus,sconfitta
6,Genoa,sconfitta
7,Sassuolo,pareggio
8,Milan,vittoria
9,Salernitana,sconfitta
10,Venezia,sconfitta
11,Inter,vittoria
12,Bologna,pareggio
13,Spezia,sconfitta
14,Torino,sconfitta
15,Empoli,vittoria
16,Napoli,vittoria
17,Sampdoria,pareggio
18,Cagliari,sconfitta
19,Roma,vittoria
