,squadra,esito
0,Spezia,sconfitta
1,Milan,vittoria
2,Cagliari,vittoria
3,Sampdoria,sconfitta
4,Udinese,vittoria
5,Fiorentina,vittoria
6,Juventus,pareggio
7,Lazio,pareggio
8,Napoli,pareggio
9,Atalanta,sconfitta
10,Inter,vittoria
11,Genoa,sconfitta
12,Sassuolo,sconfitta
13,Salernitana,vittoria
14,Empoli,sconfitta
15,Venezia,sconfitta
16,Bologna,pareggio
17,Torino,pareggio
18,Roma,pareggio
19,Verona,vittoria
