,squadra,esito
0,Empoli,sconfitta
1,Napoli,vittoria
2,Atalanta,sconfitta
3,Sampdoria,pareggio
4,Cagliari,sconfitta
5,Spezia,sconfitta
6,Torino,vittoria
7,Milan,vittoria
8,Roma,vittoria
9,Bologna,vittoria
10,Venezia,vittoria
11,Juventus,sconfitta
12,Fiorentina,vittoria
13,Inter,pareggio
14,Genoa,vittoria
15,Udinese,vittoria
16,Salernitana,sconfitta
17,Lazio,sconfitta
18,Sassuolo,sconfitta
19,Verona,sconfitta
