,squadra,esito
0,Cagliari,pareggio
1,Salernitana,vittoria
2,Torino,sconfitta
3,Sassuolo,sconfitta
4,Bologna,vittoria
5,Verona,vittoria
6,Sampdoria,pareggio
7,Fiorentina,sconfitta
8,Roma,vittoria
9,Atalanta,sconfitta
10,Venezia,pareggio
11,Genoa,sconfitta
12,Juventus,vittoria
13,Inter,vittoria
14,Lazio,sconfitta
15,Spezia,sconfitta
16,Udinese,pareggio
17,Napoli,vittoria
18,Empoli,sconfitta
19,Milan,vittoria
