,squadra,esito
0,Spezia,pareggio
1,Venezia,sconfitta
2,Milan,vittoria
3,Juventus,sconfitta
4,Sampdoria,sconfitta
5,Udinese,pareggio
6,Cagliari,sconfitta
7,Empoli,sconfitta
8,Lazio,vittoria
9,Napoli,vittoria
10,Genoa,pareggio
11,Salernitana,vittoria
12,Torino,sconfitta
13,Sassuolo,vittoria
14,Atalanta,vittoria
15,Verona,pareggio
16,Roma,vittoria
17,Inter,vittoria
18,Fiorentina,sconfitta
19,Bologna,sconfitta
