,squadra,esito
0,Juventus,pareggio
1,Sampdoria,vittoria
2,Roma,pareggio
3,Salernitana,pareggio
4,Fiorentina,vittoria
5,Venezia,pareggio
6,Inter,sconfitta
7,Udinese,pareggio
8,Cagliari,pareggio
9,Bologna,vittoria
10,Torino,pareggio
11,Empoli,sconfitta
12,Verona,pareggio
13,Milan,pareggio
14,Atalanta,sconfitta
15,Genoa,pareggio
16,Sassuolo,vittoria
17,Lazio,pareggio
18,Napoli,pareggio
19,Spezia,sconfitta
