,squadra,esito
0,Milan,pareggio
1,Genoa,pareggio
2,Salernitana,pareggio
3,Empoli,sconfitta
4,Sassuolo,vittoria
5,Torino,sconfitta
6,Verona,vittoria
7,Spezia,sconfitta
8,Lazio,sconfitta
9,Atalanta,vittoria
10,Udinese,pareggio
11,Inter,pareggio
12,Bologna,pareggio
13,Juventus,vittoria
14,Fiorentina,sconfitta
15,Cagliari,vittoria
16,Venezia,sconfitta
17,Roma,vittoria
18,Napoli,vittoria
19,Sampdoria,sconfitta
