,squadra,esito
0,Monza,sconfitta
1,Genoa,pareggio
2,Lazio,vittoria
3,Milan,vittoria
4,Lecce,pareggio
5,Fiorentina,vittoria
6,Udinese,pareggio
7,Sassuolo,sconfitta
8,Napoli,sconfitta
9,Torino,vittoria
10,Juventus,vittoria
11,Empoli,pareggio
12,Cagliari,sconfitta
13,Frosinone,sconfitta
14,Bologna,pareggio
15,Salernitana,sconfitta
16,Verona,pareggio
17,Roma,vittoria
18,Inter,vittoria
19,Atalanta,sconfitta
