,squadra,esito
0,Salernitana,sconfitta
1,Cagliari,sconfitta
2,Roma,sconfitta
3,Sassuolo,pareggio
4,Fiorentina,vittoria
5,Bologna,vittoria
6,Monza,pareggio
7,Genoa,sconfitta
8,Milan,vittoria
9,Juventus,sconfitta
10,Empoli,vittoria
11,Lazio,vittoria
12,Inter,vittoria
13,Torino,pareggio
14,Frosinone,sconfitta
15,Lecce,sconfitta
16,Verona,pareggio
17,Atalanta,vittoria
18,Napoli,sconfitta
19,Udinese,vittoria
