,squadra,esito
0,Frosinone,vittoria
1,Lecce,pareggio
2,Juventus,pareggio
3,Lazio,vittoria
4,Inter,vittoria
5,Bologna,pareggio
6,Atalanta,vittoria
7,Napoli,pareggio
8,Fiorentina,vittoria
9,Genoa,vittoria
10,Salernitana,sconfitta
11,Monza,pareggio
12,Milan,pareggio
13,Verona,sconfitta
14,Torino,sconfitta
15,Udinese,pareggio
16,Empoli,sconfitta
17,Roma,pareggio
18,Sassuolo,sconfitta
19,Cagliari,sconfitta
