,squadra,esito
0,Juventus,vittoria
1,Verona,pareggio
2,Atalanta,vittoria
3,Inter,vittoria
4,Frosinone,pareggio
5,Monza,vittoria
6,Salernitana,sconfitta
7,Roma,pareggio
8,Empoli,pareggio
9,Cagliari,vittoria
10,Napoli,sconfitta
11,Lazio,pareggio
12,Milan,sconfitta
13,Udinese,sconfitta
14,Torino,pareggio
15,Genoa,sconfitta
16,Bologna,vittoria
17,Fiorentina,pareggio
18,Lecce,pareggio
19,Sassuolo,sconfitta
