,squadra,esito
0,Salernitana,pareggio
1,Lecce,vittoria
2,Milan,vittoria
3,Sassuolo,vittoria
4,Lazio,pareggio
5,Empoli,sconfitta
6,Atalanta,vittoria
7,Udinese,sconfitta
8,Bologna,pareggio
9,Torino,pareggio
10,Frosinone,pareggio
11,Genoa,sconfitta
12,Verona,sconfitta
13,Juventus,sconfitta
14,Monza,pareggio
15,Inter,vittoria
16,Cagliari,sconfitta
17,Fiorentina,vittoria
18,Napoli,pareggio
19,Roma,pareggio
