,squadra,esito
0,Genoa,pareggio
1,Napoli,vittoria
2,Verona,vittoria
3,Monza,sconfitta
4,Lazio,vittoria
5,Cagliari,vittoria
6,Fiorentina,pareggio
7,Milan,vittoria
8,Atalanta,vittoria
9,Juventus,vittoria
10,Torino,pareggio
11,Salernitana,sconfitta
12,Empoli,sconfitta
13,Inter,vittoria
14,Lecce,sconfitta
15,Bologna,sconfitta
16,Udinese,pareggio
17,Roma,sconfitta
18,Frosinone,sconfitta
19,Sassuolo,sconfitta
