,squadra,esito
0,Juventus,vittoria
1,Inter,vittoria
2,Genoa,pareggio
3,Cagliari,pareggio
4,Frosinone,vittoria
5,Monza,pareggio
6,Fiorentina,vittoria
7,Roma,vittoria
8,Salernitana,sconfitta
9,Verona,pareggio
10,Lazio,sconfitta
11,Milan,sconfitta
12,Napoli,pareggio
13,Udinese,pareggio
14,Sassuolo,sconfitta
15,Lecce,pareggio
16,Atalanta,sconfitta
17,Empoli,sconfitta
18,Torino,vittoria
19,Bologna,pareggio
