,squadra,esito
0,Genoa,vittoria
1,Sassuolo,pareggio
2,Lecce,sconfitta
3,Juventus,vittoria
4,Cagliari,vittoria
5,Monza,pareggio
6,Inter,vittoria
7,Napoli,pareggio
8,Empoli,sconfitta
9,Lazio,vittoria
10,Salernitana,sconfitta
11,Bologna,pareggio
12,Torino,vittoria
13,Verona,sconfitta
14,Frosinone,sconfitta
15,Udinese,pareggio
16,Roma,sconfitta
17,Milan,pareggio
18,Atalanta,vittoria
19,Fiorentina,sconfitta
