,squadra,esito
0,Verona,sconfitta
1,Torino,sconfitta
2,Sassuolo,sconfitta
3,Roma,vittoria
4,Bologna,vittoria
5,Salernitana,pareggio
6,Atalanta,vittoria
7,Milan,sconfitta
8,Udinese,pareggio
9,Fiorentina,sconfitta
10,Napoli,vittoria
11,Inter,vittoria
12,Lazio,vittoria
13,Monza,sconfitta
14,Frosinone,sconfitta
15,Cagliari,pareggio
16,Genoa,sconfitta
17,Juventus,vittoria
18,Lecce,pareggio
19,Empoli,vittoria
