,squadra,esito
0,Frosinone,sconfitta
1,Napoli,sconfitta
2,Milan,vittoria
3,Lazio,vittoria
4,Genoa,vittoria
5,Verona,sconfitta
6,Juventus,pareggio
7,Atalanta,vittoria
8,Lecce,sconfitta
9,Fiorentina,vittoria
10,Inter,vittoria
11,Bologna,vittoria
12,Cagliari,sconfitta
13,Empoli,sconfitta
14,Sassuolo,sconfitta
15,Torino,vittoria
16,Salernitana,pareggio
17,Roma,sconfitta
18,Udinese,vittoria
19,Monza,sconfitta
