,squadra,esito
0,Empoli,sconfitta
1,Sassuolo,sconfitta
2,Monza,sconfitta
3,Salernitana,pareggio
4,Frosinone,sconfitta
5,Bologna,vittoria
6,Torino,pareggio
7,Verona,vittoria
8,Inter,vittoria
9,Roma,vittoria
10,Lazio,vittoria
11,Genoa,vittoria
12,Fiorentina,vittoria
13,Milan,pareggio
14,Juventus,vittoria
15,Atalanta,sconfitta
16,Udinese,pareggio
17,Cagliari,sconfitta
18,Lecce,sconfitta
19,Napoli,sconfitta
