,squadra,esito
0,Napoli,pareggio
1,Cagliari,vittoria
2,Sassuolo,vittoria
3,Bologna,sconfitta
4,Genoa,sconfitta
5,Lecce,sconfitta
6,Milan,vittoria
7,Juventus,pareggio
8,Fiorentina,pareggio
9,Lazio,sconfitta
10,Torino,pareggio
11,Salernitana,sconfitta
12,Frosinone,sconfitta
13,Inter,vittoria
14,Monza,vittoria
15,Verona,vittoria
16,Empoli,sconfitta
17,Atalanta,pareggio
18,Roma,pareggio
19,Udinese,vittoria
