,squadra,esito
0,Sassuolo,pareggio
1,Genoa,vittoria
2,Lecce,pareggio
3,Juventus,vittoria
4,Monza,pareggio
5,Napoli,sconfitta
6,Fiorentina,vittoria
7,Udinese,pareggio
8,Lazio,pareggio
9,Inter,vittoria
10,Salernitana,pareggio
11,Verona,sconfitta
12,Milan,pareggio
13,Cagliari,sconfitta
14,Torino,pareggio
15,Empoli,vittoria
16,Bologna,sconfitta
17,Atalanta,pareggio
18,Roma,pareggio
19,Frosinone,sconfitta
