,squadra,esito
0,Lecce,vittoria
1,Empoli,pareggio
2,Udinese,pareggio
3,Frosinone,sconfitta
4,Bologna,vittoria
5,Torino,pareggio
6,Napoli,vittoria
7,Atalanta,vittoria
8,Inter,vittoria
9,Roma,vittoria
10,Fiorentina,sconfitta
11,Genoa,pareggio
12,Monza,pareggio
13,Milan,vittoria
14,Sassuolo,sconfitta
15,Salernitana,pareggio
16,Verona,sconfitta
17,Lazio,sconfitta
18,Juventus,sconfitta
19,Cagliari,sconfitta
