,squadra,esito
0,Torino,vittoria
1,Inter,vittoria
2,Napoli,pareggio
3,Verona,pareggio
4,Atalanta,vittoria
5,Lazio,sconfitta
6,Empoli,pareggio
7,Udinese,pareggio
8,Frosinone,sconfitta
9,Monza,vittoria
10,Lecce,sconfitta
11,Salernitana,sconfitta
12,Genoa,pareggio
13,Juventus,pareggio
14,Sassuolo,sconfitta
15,Bologna,vittoria
16,Fiorentina,pareggio
17,Cagliari,pareggio
18,Roma,vittoria
19,Milan,sconfitta
