,squadra,esito
0,Lecce,sconfitta
1,Milan,vittoria
2,Salernitana,sconfitta
3,Bologna,vittoria
4,Udinese,pareggio
5,Atalanta,pareggio
6,Roma,vittoria
7,Sassuolo,sconfitta
8,Torino,pareggio
9,Fiorentina,vittoria
10,Napoli,vittoria
11,Lazio,sconfitta
12,Inter,vittoria
13,Empoli,sconfitta
14,Genoa,pareggio
15,Juventus,pareggio
16,Frosinone,sconfitta
17,Monza,vittoria
18,Verona,pareggio
19,Cagliari,sconfitta
